Unnamed: 0,Unnamed: 0.1,url_meeting,url,paragraph_number,paragraph,corridor,daily,Year,Month,Conference,Location,Link,Dailies?,COMMENTS,institution,mentioned_countries
1753,265,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,265,"C1.4: This paragraph deals with financial, technological, institutional, and other barriers to effective adaptation. Grenada asked whether the paragraph could include reference to barriers and limitations to ecosystem adaptation, and the authors suggested adding a new paragraph devoted to this. The US noted that adaptation limits is not a static concept, but is highly context specific, and, supported by Australia, asked for the text to reflect this. The text was sent to a huddle, which resulted in revised text noting that the potential for barriers to act as adaptation limits depends on context-specific circumstances. With those revisions the paragraph was agreed.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Australia', 'Grenada']"
1754,266,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,266,"Strengthening Response Options: C2: This subsection addresses support for services and options provided by ocean and cryosphere-related ecosystems. On the headline statement on ocean protection, restoration, and precautionary ecosystem-based management, Saudi Arabia opposed text stating that ecosystem-based adaptation will only be effective if global warming is limited to 1.5oC. Estonia suggested referring to “the lowest levels of warming” instead of “global warming limited to 1.5oC.” With this change, the paragraph was approved.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Saudi Arabia', 'Estonia']"
1755,267,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,267,"C2.1: This paragraph describes how networks of protected areas help maintain ecosystem services, including by allowing species’ ranges to shift within ecosystems. India, supported by Chile, asked why the Antarctic Treaty, as a premier example of an internationally protected area, was not cited while the Arctic was. Authors cited a lack of literature on the Treaty’s role in maintaining ecosystem services and proposed replacing the specific reference to Arctic with a broader reference to “polar land regions.” With this amendment, the paragraph was accepted.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['India', 'Chile']"
1756,268,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,268,"C2.2: This paragraph addresses actions that can be locally effective in enhancing ecosystem-based adaptation, including terrestrial and marine habitat restoration, and ecosystem management tools, such as assisted species migration and coral gardening. In a sentence highlighting reasons for the success of such actions, Saudi Arabia insisted on maintaining reference to low emissions scenarios, rather than to limiting global warming to 1.5 °C. Authors responded that some actions, including coral gardening, are ineffective if temperatures rise above 1.5 °C , noting, for example, the sensitivity of corals to higher temperatures, and said that governments had directed them to be as specific as possible.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,['Saudi Arabia']
1757,269,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,269,"Many countries, including Fiji, Saint Kitts and Nevis, Grenada, France, Chile, Luxembourg, the UK, the Maldives, Belize, New Zealand, Germany, Canada, Mexico, and Cuba, supported reference to 1.5 °C, with Belize warning that almost all coral reefs will degrade from their current state even if temperature rise is limited to 2 °C .",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Germany', 'Fiji', 'Saint Kitts and Nevis', 'Luxembourg', 'New Zealand', 'Cuba', 'France', 'Mexico', 'Canada', 'Chile', 'Grenada', 'Belize', 'Maldives']"
1758,270,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,270,"Authors suggested adding SR15 to the line of sight, noting its coverage of coral reefs. Saudi Arabia opposed citing other SRs, while New Zealand and others supported the citation. Saudi Arabia said if SR15 is cited, then it must be qualified with references to all the knowledge gaps in SR15. Questions regarding the procedure for citing other IPCC reports were forwarded to the legal team. ",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['New Zealand', 'Saudi Arabia']"
1759,271,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,271,"On Monday morning, IPCC Legal Officer Sophie Schlingemann reported no limitations to citing approved and accepted reports, including IPCC reports. Saudi Arabia reiterated her call for the SROCC SPM to cite all knowledge gaps in SR15 if it is referenced.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,['Saudi Arabia']
1761,273,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,273,"C2.3: In response to a request by Spain in a paragraph on strengthening precautionary approaches and responsiveness of existing fisheries management strategies, authors restored earlier draft language on approaches “such as rebuilding overexploited or depleted fisheries.” The paragraph was agreed with this addition.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,['Spain']
1762,274,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,274,"C2.4: Regarding a paragraph that states that restoration of  vegetated coastal (“blue carbon”) ecosystems assists in mitigation, Norway, supported by the UK and Grenada, noted the need to restore and protect such ecosystems even if they do not significantly contribute to mitigation. The UK requested language on co-benefits, including improving coastal communities’ resilience, coastal protection and water quality. Brazil, supported by Spain, asked whether an internationally accepted definition of “blue carbon” exists. Co-Chair Roberts sent the paragraph to a huddle with the authors, who presented a revised text, which was accepted.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Grenada', 'Norway', 'Brazil', 'Spain']"
1763,275,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,275,"C2.5: A new paragraph, which addresses ocean renewable energy, was proposed by the UK, and supported by Ireland, Germany, Estonia, Spain, Luxembourg, the US, Chile, Norway, Belgium, and Mexico. Saudi Arabia questioned the rationale for its insertion. The UK explained that it followed from the previous paragraph’s discussion on the role of the ocean and cryosphere in adaptation. In response to a suggestion from the US, text was added to note that the potential of renewable energy production from the ocean may be affected by climate change, and the paragraph was accepted.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Germany', 'Chile', 'Luxembourg', 'Belgium', 'Spain', 'Mexico', 'Saudi Arabia', 'Estonia', 'Ireland', 'Norway']"
1766,278,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,278,"C3.1: Regarding a paragraph on coastal protection, the authors, upon request from India and Switzerland, qualified a sentence on hard protections as cost-efficient response options with language to ensure that specific contexts are considered.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Switzerland', 'India']"
1767,279,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51/summary-report-20-24-september,279,"C3.2: This paragraph discusses the viability of various types of coastal accommodation measures. Tanzania, supported by India, objected to the term “accommodation measures.” Authors noted that the term is standard in the literature and is a response category in AR5 but added an illustrative example of such measures to improve clarity. Trinidad and Tobago asked for the word “retreat” to be recast as “planned relocation” as in the glossary, which was agreed. Saint Kitts and Nevis, supported by Trinidad and Tobago, Jamaica, and Belize, objected to language that implied that coastal retreat was an option, arguing that it is only an option when suitable and safe land is available. Following huddle discussions and presentation of revised text that responded to these requests, the paragraph was agreed without further comment.",0,False,2019,September,IPCC 51,,https://enb.iisd.org/events/51st-session-intergovernmental-panel-climate-change-ipcc-51,n,,IPCC,"['Saint Kitts and Nevis', 'India', 'Trinidad and Tobago', 'Jamaica', 'Belize']"
